id ra dec redshift
343693 149.79303235723864 1.8107905346785096 0.20279999999999881
344659 149.86133299005488 1.8123332028352075 0.22009999999999993
345052 149.50678436090269 1.8139473707993623 0.4317999999999988
346069 149.64028324077825 1.81536398123823 0.2210999999999988
346133 149.49426304103488 1.8141107785484534 0.15269999999999884
346788 149.55820061040484 1.8164506753387544 0.22149999999999884
347768 149.81442573784057 1.8162062278292963 0.12298631822583166
348535 149.54456726280205 1.81867331586431 0.20119999999999882
349181 149.81231954267085 1.8196259599943139 0.07910000000000027
353386 149.57752592292726 1.824912032427471 0.16429999999999995
359668 149.88838782045445 1.8342655126838923 0.12530000000000024
362530 149.76773793869268 1.838504905155374 0.09960000000000027
364326 149.66926872316722 1.8443482961773736 0.35089999999999877
365520 149.56155862823238 1.8446255929184279 0.12540000000000026
365531 149.60844755367475 1.8436045943238129 0.08760000000000026
368880 149.72845313615608 1.8477400665412511 0.20739999999999884
369610 150.15977017063415 1.852842477190815 0.4731999999999988
369837 150.15708028608046 1.8532105630004405 0.3468999999999988
369948 149.90107296002046 1.8507393494571092 0.10690000000000026
370629 150.30019848470027 1.8535597508539714 0.21828041753561145
371677 150.2827653707194 1.855625819437722 0.5273999999999988
373229 150.30212678322164 1.8550229216046512 0.12450000000000025
373621 149.58403843150776 1.8596101035334722 0.5448999999999987
373942 149.69242697842796 1.8593212031818571 0.12360000000000025
374162 149.87437738187666 1.8609550036060083 0.12520000000000026
374626 149.553091597909 1.8575660099219728 0.44039999999999874
375307 149.73916169643599 1.859563117974973 0.13009999999999997
375636 149.89302604591404 1.859737874200995 0.12450000000000026
377114 149.4797858466571 1.862121375638286 0.09870000000000027
377470 149.85798246202566 1.8638804329143608 0.12490000000000025
377520 150.16987692798736 1.8648381210474663 0.5264999999999987
377888 149.96094811908713 1.8659344577987813 0.07850000000000028
377906 150.19126855111045 1.8641696580439966 0.02711373912715224
378125 150.32016122476801 1.8658569223432224 0.16719999999999882
378466 150.0610261172328 1.8664110386589452 0.16779999999999884
379791 149.82421341697494 1.8677922595185106 0.12250000000000026
380226 150.1764319206916 1.868667869844953 0.2299782561216126
380778 150.06632759287754 1.8672456772998163 0.21869999999999884
381003 149.81736973916287 1.8692746574873926 0.22949999999999882
382240 149.5140455615468 1.8715093396759088 0.43139999999999873
382986 150.22837804885393 1.8708453342456868 0.2466999999999988
383233 149.51608389720167 1.8736715753789337 0.11500000000000025
383328 149.62955973710015 1.8716453789006675 0.11010000000000027
383730 150.21975911762294 1.872658095205224 0.2297999999999988
384003 149.75492560181826 1.8738928311818857 0.16459999999999883
385038 149.6448168427394 1.8733781548978528 0.2015999999999988
385250 149.96437060584637 1.8767942366337194 0.21969999999999884
386020 150.34925584065684 1.877775701240737 0.5510999999999987
386178 149.8345611082885 1.8754154226492485 0.20509999999999992
386267 149.59368522278177 1.8777030636875267 0.21969999999999884
387202 150.0163333506732 1.8815814215444333 0.06510000000000027
387437 150.1725421463122 1.8783179599877176 0.3342999999999988
387518 150.06857135536052 1.878795242452131 0.21949999999999992
387619 150.19452055034355 1.8799969714873817 0.8029999999999987
387946 150.08634021064543 1.8813702657181046 0.2190999999999988
388352 149.74640694734308 1.8777607854272016 0.34177063496125637
388378 150.14209907201663 1.8812952078437422 0.06434626032429441
388549 150.20431182202137 1.8818315330879591 0.2665999999999999
388949 149.71955776669958 1.8821075950546973 0.24169999999999991
389705 150.0706314651089 1.8829185792474386 0.21949999999999992
390698 150.2376513293195 1.884499473989381 0.18489999999999882
390825 149.51152263159005 1.8828112751649346 0.06960000000000027
390954 149.57990191674918 1.8845615699256795 0.19739999999999885
391065 149.93546800220585 1.884844358723708 0.12421907642476845
391168 150.28025228552656 1.8862596019999793 0.3228999999999988
391704 149.98744116899863 1.8867729756750706 0.2194999999999988
392446 150.23448883164582 1.8860057990498407 0.03779999999999992
392688 149.7808304046282 1.8876312389293415 0.12570000000000026
392848 150.3170083907109 1.887500778208233 0.09940000000000027
392945 150.2130442181808 1.888353436258627 0.37859999999999877
392999 150.2228029805292 1.889759420158068 0.10680000000000027
393754 149.75875086802859 1.889644302594988 0.09890000000000027
393977 150.09972553984102 1.890654054275188 0.18819999999999884
394036 149.59554707431803 1.887077492178357 0.10980000000000027
394592 149.75196925188894 1.889839563372659 0.18559999999999993
394729 149.46403298897172 1.891922973657665 0.9359999999999986
395245 149.50379973633792 1.890752970211546 0.09870000000000027
395729 150.02176126869216 1.8906884930249959 0.12379999999999998
396777 149.47773250092413 1.8944559604519893 0.1745999999999988
398459 150.03926295295125 1.8957363491177261 0.32819999999999877
398718 149.87117893823026 1.8968797931440733 0.13230000000000025
400192 150.1667949819589 1.9013409390775349 0.4198999999999999
400824 149.94574766086717 1.901514803022873 0.5676999999999988
400858 149.98547952628934 1.8984977854040568 0.1859999999999988
401786 149.65842394749177 1.9030548317984874 0.35489999999999877
401988 150.02449345787784 1.9110272884590833 0.006399999999999977
402060 149.97088148341948 1.9007843947316947 0.1856999999999988
403201 149.69669539601475 1.905704926923556 0.3633999999999988
403847 149.71445851571414 1.9034825329835494 0.10990000000000026
404101 150.11033136669778 1.9040253542485739 0.2300999999999988
404782 149.92688888462152 1.907175609207024 0.45627457636958835
405266 149.4884282674319 1.9077869013565747 0.12640000000000023
405514 149.49151871547315 1.906252806607354 0.12420000000000027
406318 149.9249986269743 1.9097884769039115 0.12400000000000026
406799 149.54172009227884 1.9077578438816065 0.20079999999999884
408683 150.3533351406447 1.9135448296519226 0.44019999999999876
408804 149.53480277339523 1.9138424209232738 0.19749999999999884
410283 149.90368551430598 1.916343316828275 0.13279999999999995
410294 150.15282598245963 1.9174521778990263 0.12360000000000025
411626 149.66592532440143 1.917962444602164 0.18169999999999883
414507 149.55050810167336 1.9218343351241838 0.14642798824646674
414570 150.1019007541551 1.9228130425441756 0.22939999999999883
414706 149.66085407982112 1.924279786630826 0.10969999999999998
415027 149.54685455700883 1.9221166475706315 0.12990000000000024
415498 149.5890977431695 1.9283641600179113 0.08710000000000027
416636 149.86659540288346 1.9265996429722556 0.12193887535981544
417023 150.27673543163678 1.9243210153654517 0.22429999999999992
417306 149.76199767294824 1.9262794464457114 0.12280000000000026
418028 149.59785477593286 1.9261148604757699 0.08730000000000028
418285 149.6118551524994 1.9296035170318526 0.3395999999999988
418768 149.59978019947152 1.928743563004409 0.08770000000000026
419144 149.66356140359593 1.929385671920121 0.06540000000000026
419419 150.2077415893842 1.9306100256772019 0.16849999999999885
419767 149.79029639383222 1.9293961627366059 0.04930000000000026
419910 149.72513745041334 1.9338079509179056 0.13200000000000026
420961 150.13275214380158 1.9328088321593253 0.12410000000000056
421084 150.13604066374197 1.9324648559885145 0.2467999999999988
423154 149.8978047082488 1.9350353119705885 0.13249999999999995
423223 149.9595963811265 1.935463811840029 0.2204999999999988
423926 150.34313796100867 1.939955247388271 0.031799999999999926
426471 150.2245351258111 1.941849308324339 0.21639999999999662
426848 150.33338900301715 1.9432564796533773 0.2476999999999988
426883 149.97726726868248 1.9406828238344607 0.0012999999999999314
428374 149.71169984909596 1.9469683981330608 0.12390000000000027
428898 149.52655361177725 1.94633399872698 0.9000999999999987
429222 149.92989212829625 1.946865388154202 0.16879999999999995
429424 150.048028211897 1.9470242587482869 0.24949999999999994
429996 150.21732318688862 1.9465160374187336 0.21769999999999992
430210 149.93913788610416 1.9457562643269508 0.09880000000000026
430978 149.7652495388955 1.9486613503081667 0.12350000000000025
432219 150.07474975404176 1.9501114319233785 0.06875529987765014
432261 149.5232692585344 1.9520156016010763 0.13659999999999886
432554 149.77901171053824 1.9513465666915104 0.6632999999999987
432692 149.74351774961912 1.9577799218886187 0.18789999999999885
433494 150.33778874630895 1.9521242033703803 0.09860000000000027
434548 149.70141624879437 1.952703791252994 0.12390000000000027
434788 149.9994606435022 1.956445150686477 1.2642999999999986
435325 150.2148217513381 1.956500210588567 0.6214999999999987
435392 149.46047606688285 1.9553067689927026 0.3096999999999988
436440 150.24562503907902 1.9585936103754396 0.18073339169608982
436591 150.07813422901435 1.9567469228333263 0.2192999999999988
436676 149.4824247231388 1.957689401106815 0.5753999999999987
436947 149.94898467727342 1.9595860980879494 0.2399999999999988
437200 149.64690216295494 1.9604411428666901 0.4596999999999988
438087 149.85378075688885 1.960818529933625 0.2075999999999988
439180 150.24958500531582 1.9619562240971222 0.07420000000000027
440941 149.54368146030055 1.9657754242148202 0.19729999999999995
441850 149.49822725478583 1.9674864627471922 0.5341999999999999
441993 149.74974838856323 1.9657714705137843 0.2592999999999988
442843 150.29116368054514 1.9681420968631886 0.09240000000000027
443884 150.25454395093126 1.9694110866195669 0.24799999999999994
444402 150.28385173646737 1.9691271222775368 0.08560000000000027
444728 150.252709762913 1.9705136959774558 0.21849999999999883
444803 149.4960376323818 1.9701208394103464 0.09289999999999998
445359 150.29400533903575 1.9713604454523326 0.021029567390829604
445797 150.18115252041224 1.9732772593846661 0.21759999999999882
446055 149.92308101260542 1.9708973341451543 0.2204999999999988
447853 149.83922623246642 1.9798120330358209 0.10860000000000027
448573 150.31130465658356 1.9777869789023534 0.6411712506339216
448850 150.00181829105316 1.9792833690975222 0.2222999999999988
449022 149.57695233430366 1.9786105868933876 0.13659999999999886
449053 149.7688924910577 1.9785597353387423 0.3400999999999988
449345 150.12210039343412 1.9787357729632897 0.12350000000000025
450868 150.35768918520318 1.9811651733897513 0.16639999999999994
451060 150.19916784409776 1.9824276905771845 0.21789999999999882
451446 149.9188183427427 1.9833104602988385 0.3419999999999988
451543 150.32732566088814 1.9820761054486529 0.09000000000000027
452361 149.7077936040829 1.9830294846380843 0.16499999999999881
452472 150.29584037295075 1.983155094504044 0.10450000000000026
452756 149.97984503846638 1.982430489815558 0.21949999999999992
453193 150.05805307243014 1.9860233598203123 0.18659999999999882
454251 149.8103851570887 1.987404080883596 0.5508999999999987
454293 149.68111771973324 1.987220669916944 0.2209999999999988
454917 149.91671127720664 1.986973316856997 0.21979999999999883
455303 149.64120083161313 1.9884983324706422 0.09090000000000027
455676 149.55687193610376 1.9892994035087916 0.24209999999999882
455911 149.84188110754042 1.98957296496736 0.3237999999999988
455941 150.339938564587 1.9893944351551465 0.06130000000000026
455990 150.0424450333842 1.9891188313416377 0.2502999999999988
456005 149.79723211035116 1.98796662177886 0.3489999999999988
456113 149.72969926359482 1.9890913259355978 0.19299999999999884
458062 149.99122776970134 1.9911970738938303 0.07960000000000027
458133 149.95750637612502 1.9938566836452258 0.12379999999999998
458391 149.6176856737431 1.9910457533080608 0.10890000000000026
459945 149.52899668506615 1.9954012462307602 0.5919999999999987
460043 150.10506320404434 1.9946716545668215 0.22289999999999882
460691 150.05115626017727 2.004921069761677 0.10650000000000028
460830 149.62164430578136 1.996463850554216 0.24139999999999995
460870 149.98264506988016 1.9965499675951175 0.10669999999999998
461203 149.47955619634774 1.9982301952239128 0.2195999999999988
462377 149.827630993471 2.000473267764426 0.13240000000000024
462520 150.09529686340386 1.9990738188125952 0.10630000000000027
462743 149.99705102979226 2.000499288310662 -0.0040000000000000625
464142 150.37307296546308 2.0039529785545365 0.3774999999999988
465336 149.4715082051686 2.0027803916399805 0.10920000000000027
465876 149.5377672001599 2.0047570981106557 0.12870000000000026
466083 150.22997916954463 2.0042441714825237 0.12340000000000025
466289 149.85070031493981 2.006111138849115 0.6360999999999987
467520 149.8575402175785 2.008735500416049 0.6367999999999998
467524 149.58480012786498 2.0087686039913915 0.18169999999999994
467568 149.48432779617428 2.009285537550665 0.24849999999999883
468483 149.6931433189309 2.0094774691353443 0.11269999999999997
469033 149.83529921474855 2.010947949549983 0.3492999999999988
469358 150.21951836181518 2.010639935501121 0.1890999999999988
469434 149.60942466389173 2.011419453239567 0.35289999999999877
470012 149.81712438012858 2.0118131280688747 0.3504999999999988
470110 149.61405048806543 2.01123232758984 0.3396999999999988
470698 150.257780765036 2.0125615952247453 0.21889999999999882
471387 150.20165566113562 2.0143938310956395 0.09030000000000027
472317 149.71955755655983 2.0152475611087364 0.2416999999999988
472615 149.67139154118283 2.014611854989718 0.22369999999999882
473937 149.96440085607497 2.0167661244730613 0.16769999999999882
475026 149.82230277423383 2.020494690323159 0.6948999999999987
475317 149.63914746382878 2.021286160681033 0.3790999999999999
475467 149.55873241248375 2.02092269020342 0.5356999999999987
475572 149.636606852941 2.02190114590094 0.24149999999999883
475963 150.18895551160477 2.021812155639287 0.21979999999999883
475977 149.50688876760634 2.022599983521922 0.2555999999999988
476661 150.0806767938791 2.0239277844741386 0.21999999999999884
476931 150.00488015481622 2.0230604205248963 0.22139999999999882
477438 150.00994470081287 2.022917442835963 0.5291999999999987
479326 150.11260311083475 2.0284023138265654 0.22089999999999882
479982 150.1702811557411 2.0276293852957816 0.2207999999999988
480005 149.86147873792478 2.0281189094742866 0.09120000000000027
480102 149.5933555141004 2.029518880784872 0.5039999999999988
480857 149.7216016406104 2.0304031906237525 0.43679999999999874
480908 149.64879631294235 2.0292224830753254 0.2649999999999988
481166 149.73895267366993 2.027189875923773 0.2411999999999988
482505 150.14342218668858 2.0329738843496163 0.24999283354781676
483593 150.21159735223597 2.0317995125029125 0.1856999999999988
484402 149.6050734567079 2.035603284332247 0.2496999999999988
485004 149.49213548308757 2.034335703963047 0.20899999999999994
485100 150.05394800328384 2.033440329982846 0.07860000000000028
485561 150.3506600511035 2.0370960734164667 0.12250000000000026
485893 149.88162802727405 2.03872401458933 0.9785999999999986
485944 150.25976511625166 2.0376466237034063 0.2206999999999988
486190 149.66938560677107 2.0391758853384236 0.49319999999999875
487216 149.73661499509905 2.0402482560561173 0.19619999999999882
488795 149.63039279987612 2.0430302735808064 0.49219999999999875
489808 149.6540263462276 2.0450193827875336 0.11610000000000027
490526 149.78737532415948 2.0449898633798416 0.12430000000000026
490581 149.65217469413855 2.0453196252621297 0.21939999999999882
490668 149.54014822558338 2.0440551602896155 0.08760000000000027
490767 149.75272675573467 2.0447992338114456 0.5320999999999987
492680 149.71368636335578 2.047751615258845 0.09220000000000027
493132 149.50120963359714 2.0477057808774615 0.19419999999999885
493350 150.01281213389166 2.048432957437159 0.07900000000000026
494326 150.32120644269398 2.060315600056798 0.06140000000000026
495242 149.77559859659758 2.0502602022830403 0.09852115145136452
495607 149.87163582853162 2.052787448628562 0.35599999999999876
495619 150.11073784215955 2.049779599402802 0.19409999999999883
495976 149.55419198654766 2.0514918839191933 0.2496999999999988
496372 149.67329181375624 2.0513986258091514 0.5036999999999987
496795 149.70531724917404 2.0549323473479184 0.4732999999999988
498039 149.54687364489007 2.0573558816889728 0.37679999999999875
498331 149.59534821461887 2.056408701296248 0.10030000000000026
498388 149.67899190339324 2.055102556107475 0.23979999999999882
499315 150.18642426609512 2.058078147947249 0.18489999999999884
499629 149.64424585182087 2.0594005530205 0.13030000000000025
499704 150.06080039642427 2.058652727881301 0.18369999999999884
500437 150.32978507003847 2.0594597043578453 0.12280000000000026
500684 149.79343571433492 2.0601014671060875 0.3546999999999988
501427 150.06476538129868 2.0583939255890344 0.18449999999999883
502180 150.31874190706304 2.062419131338382 0.11350000000000025
502304 149.69761643537151 2.0632225748625523 0.21739999999999882
502414 149.60042907582374 2.064266515878596 0.00048271328083774115
502995 149.77386835253049 2.0648691109053994 0.3501999999999988
503048 149.95352529152015 2.0623961071194343 0.16499999999999881
503540 149.83104334932145 2.0651548084895293 0.3112999999999988
504163 149.9662965417687 2.0643495548868076 0.09210000000000028
504723 149.5185073871509 2.064788867801468 0.12570000000000026
505808 149.69056043204347 2.065671221504483 0.2401999999999988
506075 150.17306627297071 2.0711620107188637 0.10600000000000026
506935 149.96812473111115 2.067243040524213 0.07750000000000028
508598 150.24058938255513 2.0696839744238127 0.10500000000000027
509368 150.02392381366087 2.0727252963115905 0.07750000000000057
513372 150.04873495407278 2.0779521301840536 0.07740000000000027
515892 149.98665435508534 2.0828834326920567 0.19949999999999882
516742 149.93062864248046 2.0839239097587443 0.1859999999999988
519086 150.1636662822579 2.0880847173824457 0.22979999999999884
522825 149.9430728821194 2.095466032954637 0.23769999999999883
523541 150.21752752795535 2.096588072998035 0.6208999999999987
523999 150.16092609495513 2.0977557337834174 0.2204999999999988
525418 150.16639106998414 2.097489441433164 0.16739999999999883
528108 149.780058218624 2.1029984030184914 0.10770000000000027
528373 150.18384770925454 2.103916840290322 0.24759999999999882
528530 149.53737967992822 2.104941287432388 0.8902999999999986
528599 150.15867034470128 2.103549946060681 0.10840000000000026
529396 149.70843420959176 2.102164098297352 0.13090000000000024
529453 149.9724096962473 2.105386194217578 0.07780000000000027
529748 149.76822056299468 2.105059470365296 0.18779999999999883
530276 150.3559590787489 2.1056758267870173 0.18739999999999882
530748 150.10130274763307 2.105861915454384 0.21979999999999883
530937 149.73080019023035 2.108890400474369 0.2807999999999988
532843 150.01607074170184 2.1099050125524754 0.12270000000000025
532964 150.0681087170555 2.111918435331499 0.5953999999999998
533284 149.87095220701332 2.108392658964963 0.08059999999999998
535377 149.56516967625313 2.1142577659327966 -1.0
537141 149.8400585628022 2.1156723124483765 0.2162999999999988
537204 149.8314347239536 2.118092759342044 0.13779999999999884
537421 150.23590523228768 2.116135200974745 0.22119999999999884
537517 149.57448761217026 2.1189702316158825 0.3787999999999988
538217 150.07251254770594 2.115289595114983 0.2177999999999988
538389 150.04641288208393 2.118780189739927 0.028299999999999926
538545 150.27936283638536 2.1164219662649484 0.09332607260781359
539517 150.130525796822 2.1310502927225388 0.07840000000000028
540054 150.2724382309987 2.1208374332222206 0.2191999999999988
540815 149.71649827330194 2.122589782940719 0.47719999999999985
541918 149.61164618686183 2.124703420120228 0.22809999999999883
542654 149.97453955831872 2.1260703057177976 0.3900999999999988
542921 149.5455069097553 2.1224867079167495 0.12469999999999996
542967 149.6819508643466 2.1231470060155377 0.12439999999999997
543362 149.67977364945054 2.1271739435263366 0.22009999999999993
544071 149.82900871771585 2.1290153672687353 0.7020999999999987
544424 149.67075835800728 2.1288891180717266 0.22039999999999882
545889 149.66448843483096 2.1317356707918726 0.2018999999999988
546355 150.04414932534058 2.1306205312176214 0.22239999999999882
547440 150.30788067614952 2.133001008970826 0.5116999999999987
547957 150.2893601028368 2.1335138715701194 0.12190000000000026
548003 149.9491320232086 2.134175311643734 0.18599999999999886
548005 149.6668839021576 2.132685223542681 0.33979999999999877
548035 150.2950996654189 2.1343248035515003 0.5717999999999988
548231 149.595749106797 2.134627236980969 0.13050000000000025
549377 149.79572043151424 2.1338783544447026 0.16499999999999881
549549 149.53994115536787 2.137092863363172 0.5931999999999987
549576 149.5928336946204 2.1355483391110486 0.12469999999999996
549722 149.50657317097549 2.135408956413622 0.24599999999999878
550268 150.3497297463447 2.1342131974526657 0.18449999999999883
550871 149.60306168435716 2.13876273368118 0.21429999999999882
550876 149.96987482651863 2.1390660274368853 0.20784873311351082
551285 150.09047299507333 2.1366012935567777 0.15259999999999996
554442 149.60532919683084 2.143172007341277 0.014997215742916948
554718 149.82519539131897 2.1433405611381295 0.16789999999999883
554903 149.90764889640428 2.1443805381197105 0.5817990457352384
555188 149.52219045555913 2.142617077557564 0.09090000000000027
555262 150.21563457643225 2.145289513270375 0.3012999999999988
555751 150.20377323098106 2.144602062439603 0.6005999999999987
555820 150.34678281626125 2.1462345111513517 0.6027999999999988
556116 150.34213137728864 2.145623810901923 0.12200000000000025
557633 150.34497809482312 2.1484185033147805 1.2927999999999986
557741 149.7890440463999 2.1477014245608497 0.1647999999999988
557958 149.5291532371773 2.1474641258393268 0.21969999999999884
558385 149.63248235068102 2.1487525622542507 0.12470000000000026
559464 150.2277196763597 2.150114370343129 0.18919999999999992
559630 149.48086976623313 2.149382331920178 0.16499999999999881
559754 149.8649881990984 2.1519833660748118 0.21979999999999883
559804 149.8945524043061 2.1485935804750547 0.09379999999999998
561140 150.1228529928459 2.153515526659856 0.11780000000000027
561292 150.3393383909303 2.153551927866826 0.4383999999999988
561454 149.55863315452527 2.151794483850666 0.2462999999999988
562361 150.19076604003746 2.1550203084979747 0.12289999999999997
562529 149.48373149641975 2.151957391220406 0.16469999999999882
564212 149.79926266473097 2.1583619187507748 0.11890000000000027
565257 150.02007999376167 2.158672333634465 0.24909999999999882
565897 150.2838837791249 2.1592827039330977 0.11760000000000027
566069 149.91024302095872 2.1619892470994446 0.13340000000000024
566171 150.249589519587 2.160994840144621 0.16739999999999883
566724 149.6916267817913 2.162099256161767 0.23979999999999882
566862 149.60859817365366 2.1629197938768363 1.0309999999999986
567561 149.47672935480836 2.1618154976583828 0.19425085142385679
567929 149.7185996857011 2.1641760976758593 0.14869999999999883
568541 149.8609524003278 2.163768005935892 0.16489999999999994
568578 150.229703217269 2.1640093807260388 0.09070000000000028
568591 149.55658172472639 2.164196286450935 0.6073999999999998
568710 149.64938456108533 2.16523157506242 0.4672999999999999
569219 150.0796538035464 2.1642963620798965 0.1677999999999988
569275 150.25555804132574 2.1646139868510517 0.5246999999999987
569427 150.09712226497376 2.163939747953202 0.2195999999999988
569768 149.7503780902123 2.165741895444812 0.5929999999999999
569788 149.61525451970164 2.1666799581877143 0.17019999999999885
570016 150.09410753887153 2.167178339507089 0.21265160274371953
570618 149.73890293826176 2.1679671619975087 0.19639999999999883
570638 150.05604477501893 2.166589158053946 0.12019999999999996
571507 149.9987928797325 2.1674171304466845 0.16709999999999883
572084 150.00201738236956 2.170142964197473 0.5090999999999988
572195 149.67327780016785 2.1679845416243464 1.2302999999999986
572623 149.6010088132802 2.168058948859006 0.12490000000000025
572963 150.0038399551183 2.171307248329247 0.2385999999999988
573532 149.91986555152297 2.1715688496879295 0.4915450366740679
573640 149.9889673014775 2.1705337355565875 0.19359999999999883
573673 149.90005539118076 2.171915044613122 0.18619999999999995
574506 150.31756617424256 2.1722972108765046 0.24709999999999993
575417 149.62787498495877 2.175154059684066 0.12430000000000026
576667 149.51954538462005 2.1740794488377664 0.12550000000000025
578846 149.8046828881301 2.1773668528687065 0.07940000000000028
579071 149.85610826882646 2.179284754011739 0.18559999999999993
584108 149.77221771470903 2.1844160002518724 0.10760000000000026
585587 149.47171877804297 2.188973985623675 0.4986999999999988
586187 149.6181791136155 2.1886610236070405 0.16469999999999882
586954 149.7422062305238 2.1903633997152254 0.17469999999999886
588752 149.8503197935263 2.194296185986757 0.13793179281734047
593517 149.73597234658692 2.199143555540433 0.20169999999999882
596700 150.27919927023603 2.2051384407850705 0.12199999999999996
598032 150.1822974605066 2.2080770972729424 0.2447999999999988
599079 150.17340888148644 2.2104246182863596 0.21759999999999882
599254 150.0860475211964 2.2097113721717387 0.2384999999999988
599470 149.84800442275366 2.2068289714052542 0.12330000000000026
600025 150.05279339954197 2.2081852635121106 0.18609999999999885
600714 150.0708539204775 2.2107251539892676 0.18659999999999882
600829 150.21163171189264 2.2090875293075545 0.6019999999999988
600872 150.0729861229875 2.2127861671032885 0.5598999999999987
601199 150.04103858814108 2.2113118647817087 0.2623999999999988
601461 149.94638953340217 2.213294748771707 0.22109104554491354
602772 150.22699148727656 2.214823709724573 0.42459999999999876
603520 149.98029448838182 2.2173325088027944 0.22309999999999883
603898 150.11186043273761 2.2172846548747667 0.3727999999999999
604402 150.15631000633397 2.2148324149197154 0.11620000000000026
604439 150.14112089023843 2.217075928495214 0.2195999999999988
604748 149.65640191165122 2.2182971297644434 0.16779999999999884
604780 149.9848550412635 2.217329843871608 0.13809999999999886
605197 150.29360267431582 2.21867580677464 0.42769999999999875
605272 149.759267998479 2.2175354255922164 0.12490000000000025
605783 150.28220476239864 2.218925459299953 0.18739999999999993
606017 149.65337641958314 2.2158154023638406 0.13279999999999995
606449 149.88278620270555 2.221349044800963 0.38339999999999874
607549 149.6410030680287 2.222678436557024 0.10800000000000026
607613 149.9515070709882 2.2222705456162326 0.5284999999999987
609116 149.9946717378119 2.2230119607476606 0.16609999999999883
609273 150.10734640624068 2.2248044303014223 0.3467999999999988
609483 149.55098440382824 2.223111395184062 0.20209999999999884
609726 149.51129027211903 2.2259682392123303 0.39959999999999873
610378 150.02901736290656 2.2240833057574485 0.21679999999999994
611348 150.14437583576262 2.2288389054104725 0.2471999999999988
612789 149.96701991743882 2.2290358248346105 0.3790999999999999
612849 149.99939973108562 2.228745589810062 0.21919999999999992
613039 150.33476343738997 2.2298178038366387 0.10459999999999997
