viz-id ra dec marked
14582 348.0103818 -0.3879457 false
14758 347.3075647 -1.0664242 false
15514 348.5916341 -1.0190239 false
16146 345.4856894 0.9926655 false
16209 349.597025 1.0036701 false
16701 349.6929645 1.0395281 false
16711 346.4590178 1.140189 false
16944 346.1194668 1.7898106 false
17345 345.7336292 1.5881814 false
17509 348.1188079 2.3760563 false
17621 347.7444681 1.1162349 false
17808 350.8686226 -0.0382072 false
18710 348.2129484 0.96059 false
19291 345.7843612 -0.3269352 false
19821 348.2242694 1.80359 false
20075 348.7713508 0.9450127 false
20363 347.1978622 0.3550583 false
20398 345.903031 1.8648145 false
20423 345.1855959 1.1504492 false
20477 349.2908945 0.7271775 false
20887 346.6454524 -0.3277741 false
21006 346.8161085 0.9246587 false
21495 349.15946 -0.3078219 false
21518 350.2428213 1.4341744 false
21538 349.3596191 0.9852905 false
21636 346.0567598 1.1187441 false
21696 350.6839277 -0.2041413 false
21713 349.2633565 1.4216342 false
21847 354.7418977 0.2157868 false
21945 346.0163072 1.8146653 false
22184 353.3909364 0.9757161 false
22767 345.272089 1.2503866 false
22846 349.5078156 1.2179963 false
23107 349.5539898 -0.2095586 false
23298 348.7202563 -0.7025365 false
23866 345.3838444 1.2646762 false
23874 349.9319468 1.1587085 false
23916 350.2855463 0.5417756 false
23954 350.1125931 -0.3063006 false
23955 347.4453221 -0.0470301 false
24108 346.6617948 0.8285786 false
24384 349.8757106 0.0942939 false
24781 354.7970302 1.0223327 false
24804 354.2773338 -0.0599901 false
25064 347.9332685 -0.0517943 false
25398 346.9150787 0.3796515 false
26016 347.7135611 2.2035278 false
26152 353.0330718 0.828995 false
26443 349.5020667 0.7740093 false
26813 354.443532 0.8191113 false
27058 346.3832573 -0.2338154 false
27744 345.7792368 1.8824504 false
28352 345.782285 1.9824917 false
28646 346.4569516 1.1441675 false
28694 347.7537334 -1.2283529 false
28757 347.7806686 0.5153504 false
28947 348.8905963 0.249117 false
29002 345.8227298 2.3416867 false
29218 347.8966696 0.1040576 false
29507 346.3600766 0.8119479 false
29548 350.0121286 -0.089986 false
29798 349.0562259 1.4459677 false
29857 354.543209 0.1085709 false
29998 348.3098653 1.968056 false
30092 347.4992115 -0.8393456 false
30107 345.5818933 -0.244715 false
30183 354.4902339 -0.4726672 false
30288 348.4385898 1.2463169 false
30470 353.7438272 1.0638557 false
30824 354.3993038 -0.4017135 false
30945 354.1542463 0.3254578 false
31059 347.9918375 -1.1792318 false
31309 346.1804551 0.0027364 false
31426 345.6781691 1.3972456 false
31537 345.9589182 0.9407932 false
31665 345.2361477 1.5139504 false
31689 346.5437048 -1.3417838 false
31801 346.89019 -0.6407078 false
32006 350.3880984 0.7490498 false
32046 345.6402206 2.125229 false
32116 345.432466 1.7038798 false
32190 354.9461486 0.4606306 false
32407 347.6844399 2.1588481 false
32455 347.3798795 0.7610712 false
32488 346.3699409 0.9011948 false
32499 346.8516755 2.0540779 false
32510 354.5724393 -0.3299187 false
32583 345.5317844 0.7262867 false
32787 349.6942529 1.2309152 false
33222 353.9479091 0.5189174 false
33583 353.8476849 1.4547096 false
33696 350.7143067 0.2273405 false
33778 346.7500218 -0.1242281 false
33906 348.9338348 2.4105558 false
34065 346.7714347 -0.4231033 false
34083 348.0123586 -0.019036 false
34157 347.646975 2.4832456 false
34316 353.6408316 0.8322176 false
34549 347.3091169 -0.2836378 false
34603 348.7481347 -0.257293 false
34730 346.4230185 -0.803793 false
34914 345.1784381 0.9628032 false
35277 345.6445326 1.5073085 false
35647 347.4582411 -0.1497118 false
35700 348.1614732 2.4352124 false
35926 348.6578329 1.0921887 false
36289 347.6552773 2.0168586 false
36458 348.3194965 -0.5483837 false
36550 346.5256573 -0.0551568 false
36962 346.0400987 1.7530672 false
37014 347.4587358 1.9792243 false
37038 345.7846672 -0.5358411 false
37222 353.8311761 0.4404024 false
37250 354.1858081 0.7517917 false
37406 347.0718792 -0.3789513 false
37464 353.9538406 1.030323 false
37608 349.9470364 0.7676276 false
37811 346.8327075 0.5777799 false
37832 349.2943869 1.0913525 false
37952 346.3693065 0.2274565 false
38003 348.4197826 0.1444445 false
38462 350.0710422 1.4415057 false
38809 345.5984321 0.8278919 false
38911 350.7378753 -0.4064278 false
39209 347.1984456 -0.4839913 false
39451 354.5485308 0.3540622 false
39461 347.6244285 2.153256 false
39874 349.9943615 1.0830165 false
40100 354.0824103 0.5515828 false
40126 345.4198804 0.0732828 false
40281 347.5094106 1.0451058 false
40629 353.8565501 -0.3801226 false
40672 346.6233717 1.0169162 false
40741 350.9466824 1.1514671 false
40791 347.0073765 1.8615622 false
40889 348.0996349 -0.369518 false
41221 354.8777436 0.065167 false
41256 347.208948 0.4417995 false
41291 345.2748652 1.3745518 false
41813 346.092406 0.4350451 false
41956 349.0927014 1.0997103 false
42284 346.6226321 -0.8352771 false
42350 353.5567135 -0.1970636 false
42759 353.119114 -0.4794225 false
42966 345.9792231 -0.6977499 false
43056 349.7649271 1.1521681 false
43153 345.7603359 0.0223974 false
43349 346.4678375 2.4839788 false
43403 354.210173 0.9276398 false
43604 346.3239936 -0.8790512 false
43672 348.8434524 0.5914559 false
43876 350.0337893 0.4043878 false
43910 347.6682395 -1.0726673 false
44015 348.2360022 -1.3004134 false
44027 345.3558099 1.8902035 false
44054 347.7627389 0.4618807 false
44108 347.1608112 -1.0922622 false
44427 350.1077303 0.1383601 false
44452 345.8867721 -0.4847492 false
44531 349.7845014 0.3445108 false
44821 347.742423 -0.0101845 false
44963 347.9458488 -0.0531805 false
45235 347.7290263 0.573142 false
45243 347.6455776 -0.8294865 false
45446 348.4723218 0.6058487 false
45476 350.6591574 0.9251505 false
45683 345.7549658 1.4393279 false
45926 348.6853149 0.0660138 false
46103 348.2019269 -0.4389991 false
46278 353.930628 0.6564076 false
47453 346.9302674 -1.3911145 false
47649 345.2278812 0.6313435 false
47723 345.9011383 1.7721069 false
48030 350.0376163 1.109642 false
48164 346.117286 -0.2336262 false
48271 354.9577879 -0.3345333 false
48315 347.6316721 0.8325576 false
48573 346.1131667 0.5483021 false
48648 346.0843947 2.1635464 false
48700 354.1299795 -0.4954439 false
48917 347.304365 0.0360023 false
48951 347.1752007 2.3455606 false
49312 348.4252628 1.5456238 false
49340 346.6448267 0.2953532 false
49450 347.9112582 -1.3431919 false
49541 348.4640903 1.8947447 false
49547 346.9472722 1.0102576 false
49587 345.0709026 -0.8558483 false
49643 354.7978189 -0.3132925 false
49809 350.3740487 0.4951888 false
49979 346.6400165 -0.7385244 false
50179 349.3875076 1.068306 false
50380 346.2314755 0.8924477 false
50942 348.7032379 -0.6753159 false
51599 347.4688622 2.0448895 false
51892 350.4363107 1.451703 false
51923 350.6508948 1.1244365 false
52034 348.5976629 1.6044258 false
52109 348.0075555 -0.6447515 false
52690 346.2879689 2.1217748 false
52728 350.6512574 -0.2421432 false
53022 346.0152035 -0.1417551 false
53034 346.7557228 -0.257346 false
53039 346.9606791 0.4923564 false
53079 345.5175839 2.375405 false
53093 345.9454839 1.8941043 false
53223 348.4660967 -1.1752837 false
53363 347.475281 0.0350528 false
53498 346.9219914 -0.8779658 false
53659 348.9198012 -0.8562546 false
53823 345.8757858 1.7047821 false
53828 353.699872 1.0805215 false
53868 354.5069296 -0.0843471 false
53920 348.7307624 -0.9167074 false
54165 345.5188012 1.6442413 false
54233 350.2169576 0.6772309 false
55024 353.3536473 -0.4739101 false
55032 346.9771995 2.4832869 false
55679 348.869277 0.6744205 false
55783 346.5490106 -1.3560132 false
55875 345.3579455 1.3183801 false
55916 353.7761058 1.0377976 false
56294 354.024474 0.0549718 false
56311 349.278811 0.8025572 false
56341 347.0739848 -0.0892508 false
56671 354.5458399 0.3612942 false
56760 348.1328134 -0.6809149 false
57045 348.2670775 0.2888331 false
57121 345.440317 0.4153095 false
57241 347.9704763 0.0179975 false
57310 354.9720276 -0.3601951 false
57338 348.6281371 0.1396122 false
57458 345.4342263 0.6698004 false
57629 354.5057121 0.1452879 false
57719 346.882271 0.9664087 false
57895 350.2563231 0.7835424 false
58144 345.1581344 0.962355 false
58570 347.9383603 0.4346843 false
58645 346.0390093 0.9281195 false
58908 353.7641915 -0.2786778 false
59200 350.0417306 0.0842644 false
59300 346.463152 0.0430311 false
59353 345.270096 0.7871489 false
59487 347.6104842 -0.6948368 false
59593 346.1170607 -1.0571868 false
59754 346.4043963 -0.942663 false
59793 350.0436128 -0.0003728 false
59823 349.3722729 -0.1506796 false
59870 346.7926415 1.8429143 false
60030 354.6638436 1.0494948 false
60116 353.6033969 -0.4310176 false
60197 348.3054931 -0.838945 false
60268 347.8656568 -0.8933102 false
60399 345.4652065 0.1116986 false
60411 350.2926385 0.8741216 false
60534 348.7087954 -1.1356701 false
60903 346.7381823 -0.488764 false
60919 354.2050812 -0.3832492 false
61148 347.399222 -0.8868669 false
61254 345.280357 1.5379556 false
61609 347.9615323 1.0096936 false
61895 347.8816294 -0.2494822 false
62135 345.2174241 0.944324 false
62165 348.9708938 -0.699061 false
62183 348.3492215 -0.7144083 false
62224 345.323487 0.7081567 false
62231 353.0249359 1.1186498 false
62324 347.0439599 -0.9592259 false
62332 348.3166532 1.8252689 false
62423 353.5521464 -0.4963348 false
62480 354.7583194 1.0578062 false
62973 347.4141896 -0.7414918 false
63232 353.7711343 1.4945572 false
63406 345.3308654 -0.2173331 false
63476 346.1773232 1.8702367 false
63641 345.8524923 -0.8171395 false
63793 347.9070775 0.1385562 false
63898 346.8400547 -0.5163181 false
63915 345.40989 0.5601201 false
64245 349.8135446 0.9719974 false
64247 354.4296715 0.0178034 false
64442 349.033981 -0.3646551 false
64466 353.767267 -0.169702 false
64511 347.3097219 1.8782928 false
64536 348.1300252 -1.1836061 false
64639 354.8632827 1.0584427 false
64686 346.3670001 0.2133752 false
64787 354.8992063 -0.3369941 false
64827 345.6436968 1.7311697 false
65714 354.4073232 -0.2469242 false
65756 353.6344685 -0.1847491 false
66346 348.9043401 0.6291855 false
66557 350.4906777 0.857182 false
66612 354.5384167 0.2265695 false
66650 348.1065116 0.1955147 false
67057 353.1800832 0.5048198 false
67244 346.3157347 0.2447987 false
67444 347.8055595 -0.1371407 false
67760 348.3343958 0.7835711 false
67921 349.2048221 0.9234316 false
68075 348.3212709 -1.2913595 false
68337 349.689031 0.6651734 false
68442 353.5395747 0.9878832 false
68815 354.5448193 0.3613151 false
69461 353.9203376 0.8150711 false
69854 350.187049 0.2986198 false
70057 349.6502757 0.0484237 false
70079 353.8234434 0.4737939 false
70283 350.3503729 -0.0349803 false
70674 349.7922162 0.3246275 false
70962 353.4142757 1.1133344 false
71391 349.0264477 -0.0250948 false
71888 350.1581625 0.6691311 false
72389 353.2403014 1.4192066 false
72645 353.8051881 0.045978 false
72667 348.326658 1.1562578 false
72799 353.7321022 -0.03758 false
73027 348.3413085 -1.3502287 false
73443 349.1408887 0.5454136 false
73714 353.6720995 1.3621708 false
73933 348.8072487 -0.400581 false
74086 353.2399377 0.6795777 false
74100 348.1022334 0.8589378 false
74767 353.2201176 1.4205831 false
74846 349.0432325 0.8616154 false
74947 345.8799223 -1.4681854 false
75715 345.8309241 -0.551682 false
75976 347.2855431 0.6736343 false
76234 346.754369 -0.2573658 false
76370 350.4901813 1.279798 false
76543 354.0937745 1.1505576 false
77041 345.3843652 0.6490679 false
77107 346.8210356 1.848859 false
77108 348.4938225 0.6343808 false
77426 349.7800949 0.1528782 false
77706 350.1627072 1.1513281 false
77780 350.8737649 -0.021981 false
77826 348.110865 0.1488693 false
77943 348.6889974 1.1225223 false
78455 346.5300525 0.0025552 false
78470 347.1718682 0.4562866 false
78996 346.596338 0.828206 false
79014 354.4457675 0.2670646 false
79084 346.6690567 -1.3087087 false
79098 347.7188606 -1.1748632 false
79108 350.2206467 0.5312577 false
79487 346.2753935 0.9568712 false
79499 345.1841574 1.1663713 false
79528 347.3881741 -0.6595342 false
80148 345.5145098 1.4937701 false
80171 353.986449 0.1417207 false
80210 345.3786454 0.8473216 false
80457 348.8339978 0.288783 false
80559 350.4140351 0.772668 false
80594 350.1338373 -0.1296102 false
80717 350.641009 1.1241142 false
80794 354.5076918 1.3526397 false
80976 353.5085489 0.5788399 false
81059 346.2187281 1.5155536 false
81084 347.3431443 0.2043629 false
81567 345.0138642 -0.879465 false
81730 353.8317739 0.0690603 false
81788 353.273464 -0.4849422 false
81853 349.6604165 0.5685017 false
81964 346.224224 2.215241 false
82075 348.5702157 -0.7691487 false
82464 346.029956 1.3056 false
82506 345.7346012 1.4982611 false
82544 345.3267609 0.4830745 false
82556 347.948795 0.3323312 false
82738 347.0597944 1.4949555 false
82755 347.2456854 -1.3300677 false
82811 350.0707575 0.8606424 false
83068 350.4045979 0.9921609 false
83101 350.0862233 -0.3523851 false
83136 353.0710611 0.9736007 false
83250 350.3363865 1.1894604 false
83570 345.8731196 2.2170545 false
83840 346.0784741 1.9321506 false
84348 353.8206488 -0.4021411 false
84432 348.4786066 -0.0574575 false
84717 350.7542231 0.8655529 false
84835 348.0090186 0.1015908 false
85175 345.940845 2.0510841 false
85246 353.3607441 -0.3575506 false
85336 349.1739714 0.9834224 false
85609 346.4758656 1.3348127 false
85658 346.9188558 0.2855375 false
85699 345.3753368 1.1818788 false
85780 345.9382991 2.2116056 false
85953 353.4449602 0.6131406 false
86108 348.1106408 -0.212278 false
86482 347.9355032 -1.303744 false
86894 345.8617076 1.6639525 false
87173 348.5495626 2.1629519 false
87680 348.5987292 -1.0516556 false
87743 354.8250848 1.4617798 false
87997 347.8938057 2.3928198 false
88305 346.5488882 0.4933881 false
88369 345.5770042 1.6449681 false
88374 345.3404219 0.7886576 false
88460 349.4068531 -0.411486 false
88674 348.4809447 1.2103915 false
88757 348.4417562 1.7546509 false
88817 346.8473981 -0.6221847 false
88825 350.789239 0.5448245 false
88991 354.2826657 0.211324 false
89037 348.4302763 1.8161839 false
89225 354.4337965 0.0352458 false
89376 347.5704771 -0.3541707 false
89539 350.0300677 1.4536135 false
89665 353.2324206 0.7108219 false
89730 353.3068291 0.3510808 false
89868 348.4278052 1.2148541 false
90546 347.9364899 0.4639962 false
90882 348.5300199 -0.5522141 false
90890 348.0216472 2.0773208 false
90980 348.5659233 0.1937126 false
