viz-id ra dec
32190 354.9461486 0.4606306
32275 354.7300553 0.2898738
32510 354.5724393 -0.3299187
33222 353.9479091 0.5189174
33583 353.8476849 1.4547096
34316 353.6408316 0.8322176
37222 353.8311761 0.4404024
37250 354.1858081 0.7517917
37464 353.9538406 1.030323
39451 354.5485308 0.3540622
40100 354.0824103 0.5515828
40629 353.8565501 -0.3801226
41221 354.8777436 0.065167
41728 354.7624378 0.7118849
42350 353.5567135 -0.1970636
42759 353.119114 -0.4794225
43403 354.210173 0.9276398
46278 353.930628 0.6564076
48206 354.7729407 -0.4450596
48271 354.9577879 -0.3345333
48700 354.1299795 -0.4954439
49643 354.7978189 -0.3132925
53425 353.9193291 1.1790874
53828 353.699872 1.0805215
53868 354.5069296 -0.0843471
54780 354.6409635 1.4553159
55024 353.3536473 -0.4739101
55916 353.7761058 1.0377976
56294 354.024474 0.0549718
56426 354.4797708 0.4295346
56671 354.5458399 0.3612942
56686 354.6944125 0.1312331
57310 354.9720276 -0.3601951
57629 354.5057121 0.1452879
58908 353.7641915 -0.2786778
59276 354.357837 0.3755916
60030 354.6638436 1.0494948
60116 353.6033969 -0.4310176
60919 354.2050812 -0.3832492
62231 353.0249359 1.1186498
62423 353.5521464 -0.4963348
62480 354.7583194 1.0578062
63232 353.7711343 1.4945572
64247 354.4296715 0.0178034
64291 353.303628 -0.4443554
64466 353.767267 -0.169702
64639 354.8632827 1.0584427
64787 354.8992063 -0.3369941
65714 354.4073232 -0.2469242
65756 353.6344685 -0.1847491
66612 354.5384167 0.2265695
67057 353.1800832 0.5048198
68442 353.5395747 0.9878832
68815 354.5448193 0.3613151
69461 353.9203376 0.8150711
70079 353.8234434 0.4737939
70962 353.4142757 1.1133344
72389 353.2403014 1.4192066
72645 353.8051881 0.045978
72799 353.7321022 -0.03758
73714 353.6720995 1.3621708
74086 353.2399377 0.6795777
74767 353.2201176 1.4205831
76543 354.0937745 1.1505576
79014 354.4457675 0.2670646
80171 353.986449 0.1417207
80794 354.5076918 1.3526397
80976 353.5085489 0.5788399
81247 354.2163934 -0.2259885
81730 353.8317739 0.0690603
83136 353.0710611 0.9736007
84348 353.8206488 -0.4021411
85246 353.3607441 -0.3575506
85953 353.4449602 0.6131406
