viz-id ra dec
62772 219.4322777 0.2696859
62811 30.7115 -2.8183024
62975 358.3953652 -0.7940742
62994 350.0217716 -0.9216679
63012 349.5743189 -0.4682165
63077 331.0640488 -0.0127908
63085 154.3970654 -0.4232592
63152 245.5159748 43.4715216
63264 33.3147385 -3.0913053
63430 349.6953481 0.3481734
63988 147.2914653 1.0873331
64077 355.084723 -0.1452581
64482 331.95692 -0.2339012
64638 249.1150584 44.6158209
64654 216.876694 -0.8971468
64670 31.498244 -1.685337
64758 217.4517715 -0.1653545
64791 333.6949972 1.0730374
64839 20.9390541 -0.6135949
64915 348.1212601 2.837336
65044 180.7708576 1.2757324
65450 233.0311163 42.2290559
65591 150.5290461 0.3492273
66325 358.8183938 -1.1378885
66329 358.8031585 0.5845489
66442 208.3397827 0.4421742
66707 330.8752473 2.4974337
66772 246.8198635 42.6525025
67784 209.8266774 0.1846371
67999 350.2719547 1.5303899
68036 236.3204823 43.3264328
68701 342.8938587 0.4276269
69025 331.9978728 7.0893678
69128 236.3532915 43.3021108
69385 340.7625377 3.42571
69456 129.6686286 -1.9065278
69525 187.9174988 0.4979351
69656 239.1990614 42.2684883
69777 235.8366044 44.0824992
70143 128.6115165 0.1589894
70152 181.3090802 1.7682579
70352 350.303724 1.394844
71283 357.6228857 1.2414849
71309 176.6090839 -1.9679235
72224 218.0710346 -1.1645702
72306 218.8602529 -0.1392529
72329 30.3640709 -1.3161382
73111 341.8840446 0.3969905
73761 333.7805989 1.7841616
73872 239.1153354 41.8334714
74365 340.9943582 3.4417457
74665 135.5305964 3.3671592
74709 350.0578716 1.4985529
74844 131.5280492 2.501334
74926 236.5515589 44.3011158
75272 245.4512377 43.4721638
75879 151.4255474 0.4766238
76038 235.9675626 43.8016756
76929 30.2469468 -1.3590688
77233 128.6988411 -1.7857904
77453 216.7428564 -0.8505017
78256 236.2602819 42.4834161
78532 358.7992048 -1.4016519
78669 221.9593494 1.047229
78735 249.2816143 44.387723
78916 135.6377767 3.4223099
78918 131.0154627 -0.6007477
78957 179.275813 1.1006859
79056 350.2807349 1.4006702
79111 189.6942214 0.5020817
79133 356.7315422 -0.6967246
79706 235.7264079 44.0870932
80065 236.1270882 43.4244166
80714 354.3405365 -0.3416503
80769 249.6394793 42.0435916
80846 330.6501542 2.5373228
81294 220.737133 0.2800635
81839 180.5271986 -0.1862331
82340 211.2652064 -0.6982816
82489 235.7267197 44.0886878
82983 30.0011521 -1.3527772
83175 39.6883459 -6.8994027
83241 245.7854481 43.2157525
83473 331.0667066 4.6234717
83554 28.7151455 -2.6568011
83788 151.4123676 0.7503009
84101 153.3370736 -0.7436549
84571 228.3200814 43.2184688
85078 182.2421035 -2.3248711
85131 131.8358392 2.4439298
85304 332.9071752 0.036077
85314 224.6789875 43.2641487
85545 237.529755 42.0381702
85662 358.817552 -1.1373842
85715 210.6275057 -1.4294535
85803 244.6568309 42.1196687
85963 37.683083 -4.6020238
86056 149.0005015 1.4076689
86391 186.4220542 -2.3961654
86966 37.6185167 -4.774136
87757 37.5447321 -4.5565583
88157 245.7934255 43.6930562
88425 176.7481483 -1.8969051
88549 190.0052801 0.2423987
88587 221.2180308 0.3856692
88832 18.6619383 1.5904875
88937 226.3662418 42.7133192
89028 237.5614275 41.9401325
89144 334.1663531 3.5038133
89172 148.549505 0.658399
89269 133.9008712 -2.237627
89602 209.7317224 0.235113
90177 17.1307766 2.1468771
90517 241.1596481 42.5387337
